payment_id,ride_id,customer_id,amount_paid,payment_method,transaction_status,transaction_date
6395,85,1225,337.97,Wallet,Failed,2025-01-23
6396,5681,1709,312.65,Cash,Pending,2025-01-01
6397,3184,1042,259.57,Cash,Success,2025-01-05
6398,6517,1481,373.04,UPI,Failed,2025-02-15
6399,1414,414,307.94,UPI,Pending,2025-02-20
6400,765,432,178.43,Cash,Success,2025-01-02
6401,1097,1901,411.1,Wallet,Success,2025-01-09
6402,2255,1808,404.63,Cash,Success,2025-01-30
6403,4794,638,223.59,Cash,Failed,2025-02-28
6404,8297,1891,487.23,Card,Failed,2025-03-03
6405,7884,1334,198.95,Cash,Success,2025-02-06
6406,2383,1307,159.86,Card,Pending,2025-03-03
6407,6739,1053,262.06,UPI,Pending,2025-02-05
6408,1560,1644,220.45,Cash,Success,2025-01-11
6409,1225,1312,60.31,Cash,Pending,2025-03-01
6410,5566,880,232.38,Cash,Failed,2025-01-14
6411,2846,38,73.18,Wallet,Pending,2025-01-29
6412,195,915,68.83,Card,Failed,2025-01-24
6413,3718,1402,175.3,Cash,Failed,2025-01-29
6414,8469,1550,234,Wallet,Pending,2025-01-11
6415,4513,1055,283.46,Cash,Pending,2025-01-10
6416,9306,1694,376.43,Wallet,Failed,2025-01-15
6417,4530,264,94.23,Wallet,Failed,2025-01-26
6418,8649,1829,301.09,Card,Pending,2025-02-10
6419,362,1208,269.92,Card,Success,2025-01-28
6420,4199,1708,433.2,Card,Success,2025-01-08
6421,4149,1045,318.92,UPI,Pending,2025-01-29
6422,2091,513,123.66,Card,Success,2025-02-12
6423,3317,566,67.09,Wallet,Success,2025-03-03
6424,9275,1369,266.43,Wallet,Success,2025-02-25
6425,3684,1764,285.22,Card,Success,2025-01-29
6426,4397,1898,267.28,Wallet,Failed,2025-01-28
6427,9365,1264,217.77,Card,Pending,2025-01-04
6428,3485,1355,456.36,UPI,Pending,2025-01-27
6429,948,1352,262.16,Wallet,Success,2025-01-29
6430,8261,512,415.24,Card,Success,2025-02-21
6431,4677,936,80.82,Cash,Success,2025-02-14
6432,9869,855,479.35,Wallet,Pending,2025-02-16
6433,9320,1538,447.78,Card,Failed,2025-02-14
6434,7310,1017,217.84,Wallet,Success,2025-02-17
6435,9120,1511,70.17,Cash,Success,2025-01-26
6436,5486,657,93.03,UPI,Pending,2025-01-23
6437,8221,224,493.35,Card,Failed,2025-02-12
6438,5166,48,474.64,UPI,Success,2025-01-02
6439,3422,1878,409.72,Card,Pending,2025-01-08
6440,6766,37,74.01,Cash,Success,2025-01-20
6441,1334,1653,199.32,Cash,Pending,2025-01-21
6442,5000,256,460.18,UPI,Failed,2025-02-11
6443,675,546,35.28,Card,Pending,2025-01-11
6444,2839,1307,440.31,Card,Pending,2025-02-16
6445,7473,1996,181.57,UPI,Pending,2025-02-27
6446,1608,1120,425.01,Cash,Success,2025-01-24
6447,6801,1510,287.78,Card,Failed,2025-01-20
6448,1866,1467,401.38,Cash,Success,2025-02-19
6449,3902,1715,471.28,UPI,Pending,2025-02-26
6450,2945,115,392.74,Cash,Pending,2025-03-01
6451,4489,1538,288.59,UPI,Pending,2025-02-12
6452,6662,172,191,UPI,Pending,2025-01-15
6453,7376,617,210.87,UPI,Pending,2025-01-11
6454,7123,341,474.95,UPI,Pending,2025-02-27
6455,6506,1990,394.31,Cash,Success,2025-01-20
6456,4093,1506,45.7,Card,Failed,2025-02-05
6457,2665,586,43.98,Card,Success,2025-01-06
6458,2132,473,468.75,Card,Success,2025-02-22
6459,1801,369,45.36,UPI,Pending,2025-02-18
6460,7713,471,205.03,UPI,Success,2025-02-24
6461,6778,42,387.58,Wallet,Pending,2025-01-02
6462,2693,915,200.96,UPI,Failed,2025-02-27
6463,9295,1370,269.14,Card,Pending,2025-01-02
6464,7076,78,259.42,Wallet,Pending,2025-02-28
6465,6122,1933,418.47,UPI,Pending,2025-01-07
6466,9088,471,348.03,Cash,Failed,2025-01-04
6467,5433,1861,37.9,Wallet,Failed,2025-01-04
6468,7742,18,427.03,UPI,Failed,2025-01-09
6469,5377,984,31.65,Card,Pending,2025-01-29
6470,8277,1329,368.66,Card,Failed,2025-02-14
6471,2965,1458,261.95,Wallet,Success,2025-02-27
6472,9872,1905,91.35,Cash,Failed,2025-01-02
6473,7815,2,53.55,Wallet,Pending,2025-01-13
6474,2464,817,108.02,UPI,Failed,2025-01-14
6475,9750,1096,41.88,Card,Pending,2025-02-27
6476,8331,107,481.4,UPI,Failed,2025-01-30
6477,8662,993,318.43,UPI,Failed,2025-01-16
6478,8717,1657,56.21,UPI,Success,2025-01-14
6479,2552,49,102.2,UPI,Success,2025-01-15
6480,731,1250,116.41,UPI,Pending,2025-01-09
6481,6836,273,314.39,Cash,Success,2025-02-03
6482,4925,1479,447.47,UPI,Failed,2025-01-08
6483,4388,1910,91.32,Card,Failed,2025-02-08
6484,3272,1976,240.09,Cash,Success,2025-01-24
6485,7828,1874,313.63,UPI,Failed,2025-02-26
6486,7368,1016,425.88,Wallet,Failed,2025-01-23
6487,722,1420,230.01,UPI,Failed,2025-02-11
6488,5568,1735,190.84,Wallet,Pending,2025-01-26
6489,3247,243,339.83,Card,Failed,2025-01-08
6490,8877,637,307.11,UPI,Failed,2025-02-21
6491,4935,701,297.86,Cash,Pending,2025-01-13
6492,3100,390,436.89,Wallet,Success,2025-02-22
6493,1822,514,212.16,Cash,Failed,2025-02-25
6494,6334,1917,293.46,Wallet,Failed,2025-01-19
6495,5535,507,496.26,Wallet,Success,2025-02-27
6496,4926,1298,145.08,Cash,Pending,2025-01-02
6497,9129,1303,280.32,Cash,Pending,2025-01-16
6498,4544,1329,288.56,Cash,Pending,2025-01-12
6499,5242,1272,201.52,Wallet,Success,2025-01-03
6500,7129,1815,335.98,UPI,Failed,2025-02-16
6501,2847,1344,383.37,UPI,Failed,2025-02-08
6502,533,471,406.84,Cash,Pending,2025-02-13
6503,4440,85,240.62,UPI,Failed,2025-01-16
6504,8144,218,362.37,Card,Pending,2025-02-12
6505,8432,539,87.89,Wallet,Pending,2025-02-26
6506,2741,1246,308.32,Card,Failed,2025-02-09
6507,916,1962,320.3,Card,Pending,2025-02-12
6508,1825,1190,336.58,Card,Success,2025-01-05
6509,9229,215,450.37,Cash,Pending,2025-02-25
6510,2648,198,226.59,Cash,Pending,2025-01-16
6511,7224,614,357.61,Card,Pending,2025-02-05
6512,9782,1072,378.82,Cash,Pending,2025-03-02
6513,1068,1383,121.02,Card,Pending,2025-01-15
6514,1646,1138,261.66,UPI,Success,2025-01-09
6515,3756,71,378.53,Card,Failed,2025-02-05
6516,2380,1890,435.93,UPI,Pending,2025-01-20
6517,63,1943,459.08,Card,Success,2025-01-10
6518,9925,58,70.96,UPI,Pending,2025-01-17
6519,8318,766,246.84,Card,Success,2025-02-25
6520,8001,617,407.22,UPI,Success,2025-02-22
6521,2589,569,134.24,Card,Failed,2025-02-04
6522,8044,709,337.66,UPI,Success,2025-01-20
6523,1493,1397,388.22,Wallet,Failed,2025-02-17
6524,1734,375,455.47,Cash,Pending,2025-02-11
6525,2111,1087,87.21,Card,Success,2025-02-13
6526,351,263,223.8,Cash,Success,2025-01-01
6527,4697,676,390.89,Card,Pending,2025-02-09
6528,9200,260,443.98,Wallet,Success,2025-01-15
6529,5543,1632,336.54,Cash,Success,2025-01-20
6530,1649,1531,370.58,Wallet,Failed,2025-01-28
6531,9231,193,164.42,UPI,Failed,2025-01-27
6532,514,1339,424.29,UPI,Success,2025-01-10
6533,1842,1539,193.74,UPI,Failed,2025-01-19
6534,5682,33,285.98,UPI,Success,2025-01-12
6535,3423,1287,443.25,Cash,Success,2025-01-27
6536,7118,271,202.6,Card,Success,2025-01-07
6537,7091,709,296,Cash,Success,2025-01-30
6538,2658,528,49.45,Wallet,Failed,2025-02-02
6539,4621,1681,145.99,UPI,Success,2025-01-27
6540,2215,162,321.12,UPI,Failed,2025-02-18
6541,3098,1523,64.9,Cash,Pending,2025-01-05
6542,8140,138,186.2,Cash,Success,2025-02-03
6543,5650,779,169.8,Cash,Failed,2025-02-19
6544,306,1961,179.1,UPI,Success,2025-03-02
6545,7275,1660,96.54,Cash,Pending,2025-01-29
6546,3476,1714,121.11,Cash,Success,2025-01-31
6547,2476,658,389.35,Wallet,Success,2025-02-25
6548,1953,1307,462.14,Card,Failed,2025-01-27
6549,5437,1600,256.04,Card,Pending,2025-02-17
6550,666,395,185.35,UPI,Success,2025-01-29
6551,2022,1792,467.99,UPI,Failed,2025-01-15
6552,5400,1879,72.61,Card,Failed,2025-01-13
6553,3168,863,203.18,Wallet,Success,2025-01-09
6554,1066,1470,257.68,Card,Failed,2025-01-04
6555,7226,333,274.75,UPI,Pending,2025-01-26
6556,2365,48,332.56,Card,Success,2025-02-12
6557,5866,1692,136.75,Cash,Pending,2025-02-19
6558,196,155,408.99,Card,Success,2025-02-12
6559,7251,1447,375.84,Cash,Failed,2025-02-20
6560,4559,934,257.5,Wallet,Pending,2025-02-09
6561,6066,755,385.35,UPI,Pending,2025-01-04
6562,1438,328,341.57,UPI,Success,2025-02-14
6563,3369,1829,424.75,Wallet,Failed,2025-02-19
6564,1568,230,268.58,UPI,Success,2025-01-05
6565,8758,107,53.54,UPI,Failed,2025-01-12
6566,5801,1189,342.99,Card,Failed,2025-01-09
6567,7800,200,147.37,Cash,Success,2025-02-18
6568,1549,1093,278.25,Cash,Failed,2025-02-14
6569,6633,1273,221.8,Cash,Success,2025-02-20
6570,4286,1846,404.52,Card,Failed,2025-01-25
6571,10000,75,351.29,Wallet,Failed,2025-02-17
6572,4766,643,118.91,Cash,Pending,2025-02-08
6573,1858,1916,337.42,Cash,Failed,2025-02-17
6574,5440,1090,101.42,Cash,Failed,2025-01-02
6575,4301,1260,442.73,Wallet,Pending,2025-02-13
6576,6472,1163,454.72,Wallet,Failed,2025-02-05
6577,1536,390,93.47,Cash,Failed,2025-02-09
6578,8966,761,374.43,Cash,Failed,2025-02-09
6579,2675,622,90.2,Cash,Pending,2025-01-29
6580,5107,977,339.31,Wallet,Failed,2025-02-06
6581,3877,1856,30.17,Cash,Success,2025-01-26
6582,3109,1940,306.35,Wallet,Failed,2025-01-12
6583,1157,691,161.63,Card,Failed,2025-01-20
6584,2096,1604,414.6,UPI,Pending,2025-01-28
6585,3608,64,430.56,Cash,Failed,2025-01-08
6586,8944,1601,229.52,UPI,Failed,2025-01-01
6587,3714,673,37.27,Card,Pending,2025-02-19
6588,6073,273,200.25,Card,Failed,2025-02-23
6589,578,1625,299.94,Wallet,Pending,2025-02-09
6590,7256,1743,334.59,UPI,Pending,2025-02-11
6591,8370,55,410.17,Card,Pending,2025-01-30
6592,4148,1365,143.62,Cash,Failed,2025-02-17
6593,1721,1202,451.67,UPI,Pending,2025-02-07
6594,8428,1786,382.42,UPI,Pending,2025-02-06
6595,3915,726,378.68,Wallet,Success,2025-01-03
6596,8274,775,99.71,Wallet,Success,2025-02-21
6597,3631,226,212.41,UPI,Pending,2025-02-08
6598,4524,1575,257.98,Cash,Success,2025-02-16
6599,2446,367,256.94,Wallet,Pending,2025-02-24
6600,892,1485,411.29,Cash,Success,2025-03-02
6601,3738,1410,396.54,Wallet,Failed,2025-01-21
6602,1776,681,215.96,Card,Success,2025-02-24
6603,3519,892,394.23,Card,Failed,2025-02-14
6604,7565,58,371.72,Wallet,Success,2025-01-15
6605,8377,1792,495.41,Wallet,Success,2025-02-28
6606,151,1918,489.85,Cash,Success,2025-02-07
6607,5622,464,90.3,Wallet,Failed,2025-01-08
6608,6767,406,90.91,Card,Failed,2025-02-23
6609,8303,979,369.63,Card,Failed,2025-02-18
6610,1904,1618,47.17,Cash,Pending,2025-01-17
6611,3840,442,32.64,Wallet,Pending,2025-01-10
6612,4125,363,379.62,UPI,Success,2025-01-02
6613,369,1483,47.37,Wallet,Pending,2025-01-15
6614,3783,1693,310.8,Card,Pending,2025-02-06
6615,6452,93,421.19,Card,Pending,2025-01-06
6616,2754,1404,329.61,Wallet,Pending,2025-02-20
6617,8580,1021,246.19,UPI,Pending,2025-02-14
6618,1628,1588,344.93,Card,Success,2025-02-11
6619,2722,135,316.28,UPI,Success,2025-01-26
6620,3031,1600,294.99,Card,Pending,2025-02-22
6621,3897,288,187.81,Wallet,Success,2025-02-26
6622,7208,553,122.36,UPI,Pending,2025-01-03
6623,8811,1046,310.84,UPI,Pending,2025-02-18
6624,8607,1417,457.77,Card,Failed,2025-03-01
6625,5309,295,115.17,UPI,Pending,2025-02-27
6626,7428,162,284.25,Card,Failed,2025-03-01
6627,4755,1276,435.46,Cash,Success,2025-02-06
6628,9075,127,301.99,Cash,Pending,2025-01-05
6629,834,1691,49.66,Wallet,Success,2025-02-02
6630,8960,85,371.33,Cash,Pending,2025-02-02
6631,9981,174,234.21,Wallet,Failed,2025-01-29
6632,384,1014,99.97,UPI,Pending,2025-02-20
6633,6624,547,484.91,Cash,Failed,2025-01-22
6634,8559,1625,297.27,Card,Failed,2025-02-21
6635,8477,1238,403.07,UPI,Success,2025-01-27
6636,5688,302,118.46,Wallet,Pending,2025-01-18
6637,5950,647,359.92,Wallet,Failed,2025-01-06
6638,541,693,268.11,UPI,Failed,2025-03-02
6639,4440,1598,406.61,Wallet,Failed,2025-01-15
6640,5649,1024,234.47,Cash,Pending,2025-02-28
6641,2373,1316,421.22,Cash,Failed,2025-01-25
6642,9443,1477,362.5,Wallet,Success,2025-02-24
6643,1433,1693,307.23,Card,Failed,2025-02-13
6644,6754,63,430.82,Wallet,Pending,2025-02-17
6645,9782,1978,171.72,Wallet,Success,2025-02-09
6646,3791,757,471.65,Wallet,Pending,2025-01-04
6647,8827,1740,340.35,UPI,Pending,2025-02-23
6648,9332,871,114.18,UPI,Failed,2025-01-19
6649,3182,1440,232.93,UPI,Failed,2025-02-05
6650,1633,1102,197.97,Wallet,Failed,2025-01-04
6651,3717,1035,102.18,Wallet,Pending,2025-02-22
6652,4139,552,318.68,Cash,Pending,2025-01-22
6653,2575,41,122.52,Cash,Success,2025-01-14
6654,6303,1730,461.45,Cash,Failed,2025-02-13
6655,7712,1206,124.64,Cash,Pending,2025-01-27
6656,2197,1377,211.83,UPI,Success,2025-01-17
6657,3860,579,183.42,Wallet,Success,2025-02-26
6658,4174,303,363.06,Cash,Pending,2025-01-11
6659,3772,374,372.41,Card,Success,2025-01-29
6660,6507,146,175.93,Cash,Failed,2025-02-17
6661,3241,1171,113.04,UPI,Success,2025-03-01
6662,8825,1558,242.36,Wallet,Success,2025-02-14
6663,4862,412,433.29,Cash,Pending,2025-01-09
6664,9367,273,153.4,Wallet,Failed,2025-01-04
6665,6466,81,45.9,Card,Pending,2025-03-03
6666,1581,1400,364.48,Wallet,Success,2025-01-01
6667,9579,1603,135.09,Wallet,Pending,2025-02-02
6668,1171,178,72.75,Cash,Pending,2025-02-05
6669,7285,1916,337.33,UPI,Pending,2025-01-02
6670,4331,356,429.22,Card,Failed,2025-01-15
6671,7442,1923,380.72,Wallet,Failed,2025-02-28
6672,1882,699,218.3,Card,Success,2025-01-13
6673,9128,598,41,Cash,Success,2025-02-10
6674,4879,1499,282.89,Cash,Success,2025-01-03
6675,9849,1328,59.16,Card,Failed,2025-01-29
6676,7028,1940,72.67,Card,Failed,2025-02-10
6677,3834,1160,153.86,Wallet,Success,2025-01-11
6678,3842,751,190.06,Card,Failed,2025-02-15
6679,1900,1483,268.9,Card,Failed,2025-02-07
6680,3625,1687,83.23,UPI,Pending,2025-02-19
6681,7761,1520,287.56,UPI,Pending,2025-01-25
6682,7968,1946,304.9,Cash,Success,2025-02-17
6683,2825,171,334.64,Cash,Failed,2025-02-02
6684,8004,1620,493.33,Card,Success,2025-02-11
6685,7813,1051,446.58,Wallet,Failed,2025-01-26
6686,3243,538,55.01,Cash,Success,2025-01-30
6687,2568,1181,128.31,Card,Success,2025-03-03
6688,8909,1245,318.58,Card,Success,2025-02-20
6689,8201,1559,30.78,Wallet,Pending,2025-02-18
6690,7687,1711,255.03,UPI,Pending,2025-02-02
6691,3509,690,300.95,Cash,Failed,2025-02-16
6692,6604,349,124.26,Cash,Success,2025-01-22
6693,7818,484,274.02,Wallet,Success,2025-02-02
6694,9468,1300,392.02,Cash,Pending,2025-02-28
6695,630,1434,225.51,UPI,Success,2025-02-14
6696,3318,1402,289.37,Cash,Pending,2025-02-10
6697,9979,1552,353.3,Cash,Pending,2025-02-27
6698,1585,1632,363.34,Cash,Failed,2025-01-11
6699,1500,951,351.62,Cash,Success,2025-01-29
6700,8312,1349,469.15,UPI,Pending,2025-02-23
6701,6394,1856,325.89,UPI,Success,2025-01-06
6702,5868,416,241.08,UPI,Pending,2025-01-07
6703,7476,122,61.31,UPI,Failed,2025-02-22
6704,4420,304,59.57,Card,Pending,2025-01-28
6705,6167,75,463.35,Card,Pending,2025-01-22
6706,3914,1815,320.37,Card,Failed,2025-01-24
6707,9413,1868,229.3,Cash,Success,2025-02-18
6708,4006,28,459.4,Cash,Pending,2025-03-03
6709,3551,818,110.26,Cash,Success,2025-01-18
6710,6465,1651,488.78,Cash,Success,2025-01-16
6711,1997,1543,89.91,UPI,Success,2025-01-14
6712,9931,1202,223.55,Card,Pending,2025-02-06
6713,1329,1832,436.21,Cash,Failed,2025-02-08
6714,6145,498,454.29,Wallet,Success,2025-02-24
6715,8668,607,449.75,Cash,Success,2025-02-03
6716,3570,462,318,UPI,Success,2025-02-28
6717,8077,1611,118.65,Wallet,Failed,2025-02-12
6718,2086,324,313.39,Wallet,Success,2025-01-20
6719,2300,522,108.98,Card,Success,2025-01-05
6720,9013,1796,386.6,Cash,Failed,2025-01-19
6721,4962,812,251.54,Wallet,Failed,2025-01-29
6722,1443,20,410.76,UPI,Pending,2025-03-01
6723,7725,712,410.12,Wallet,Success,2025-01-17
6724,8079,59,446.6,Cash,Success,2025-02-05
6725,6892,129,296.82,Card,Pending,2025-01-04
6726,4744,1160,327.75,UPI,Success,2025-02-22
6727,4470,820,55.17,Wallet,Failed,2025-02-22
6728,8279,910,231.8,UPI,Pending,2025-02-02
6729,9106,1026,323.71,Card,Failed,2025-02-01
6730,1307,1676,291.72,UPI,Success,2025-02-17
6731,5563,1823,323.4,Card,Success,2025-01-25
6732,9547,1116,373.81,Cash,Failed,2025-01-07
6733,4444,784,226.66,Wallet,Pending,2025-01-10
6734,5310,1806,81.64,Cash,Success,2025-01-28
6735,391,1563,104.94,Card,Success,2025-02-08
6736,3037,1773,320.23,Card,Pending,2025-02-22
6737,867,247,93.35,Card,Pending,2025-02-14
6738,3499,339,263.41,Card,Failed,2025-02-12
6739,327,693,189.34,Card,Failed,2025-02-26
6740,6086,1030,417.15,UPI,Pending,2025-01-12
6741,8317,1839,290.75,Cash,Failed,2025-01-14
6742,1388,782,109.43,Card,Pending,2025-01-05
6743,3380,1072,38.3,Wallet,Failed,2025-01-07
6744,8654,297,205.64,Wallet,Success,2025-01-27
6745,7933,717,478.83,Wallet,Success,2025-01-08
6746,1835,1607,469.72,Cash,Failed,2025-01-14
6747,103,913,470.87,Cash,Failed,2025-03-03
6748,7587,1963,166.89,UPI,Failed,2025-02-13
6749,3073,111,406.35,Cash,Pending,2025-02-26
6750,690,456,333.41,Card,Success,2025-01-28
6751,6963,96,244.09,UPI,Failed,2025-02-01
6752,6817,1998,58.14,Wallet,Success,2025-02-25
6753,6927,598,294.72,Cash,Failed,2025-01-05
6754,1547,1816,255.27,UPI,Success,2025-01-19
6755,7461,584,220.85,Cash,Failed,2025-01-01
6756,6898,1228,34.06,UPI,Failed,2025-01-15
6757,4524,1153,239.24,Card,Pending,2025-02-10
6758,8886,407,303.51,Card,Success,2025-01-14
6759,5802,1424,198.6,Cash,Failed,2025-01-21
6760,1434,1262,467.54,Cash,Pending,2025-02-19
6761,8476,923,407.42,Cash,Success,2025-02-11
6762,6364,1631,138.96,Card,Success,2025-01-02
6763,7017,1086,488.86,Cash,Failed,2025-03-01
6764,1158,42,166.02,UPI,Success,2025-01-21
6765,6360,1409,272.56,Card,Failed,2025-01-10
6766,5079,1039,132.35,UPI,Failed,2025-02-17
6767,8579,241,77.93,Card,Success,2025-01-02
6768,6347,541,315.38,Card,Pending,2025-01-19
6769,4367,68,160,UPI,Success,2025-01-25
6770,5854,135,175.11,Wallet,Failed,2025-01-01
6771,5793,571,345.69,Card,Failed,2025-01-31
6772,132,967,82.49,Card,Success,2025-02-18
6773,7699,868,420.38,Card,Failed,2025-02-22
6774,6330,698,115.67,Wallet,Failed,2025-01-01
6775,8836,61,165.44,Wallet,Pending,2025-02-05
6776,836,1309,128.59,Cash,Pending,2025-02-19
6777,8361,1779,33.24,Cash,Success,2025-01-10
6778,9976,1512,215.83,Cash,Failed,2025-02-23
6779,2494,1761,281.76,Card,Success,2025-01-19
6780,4989,1476,210.29,Card,Failed,2025-01-13
6781,9555,151,98.83,UPI,Pending,2025-01-25
6782,1487,777,212.14,Card,Failed,2025-02-19
6783,2402,1896,43.87,Wallet,Failed,2025-01-14
6784,8630,254,338.77,UPI,Success,2025-02-18
6785,9853,520,309.69,Card,Failed,2025-02-19
6786,9338,1794,499.84,UPI,Pending,2025-03-02
6787,8380,27,317.81,UPI,Success,2025-01-01
6788,340,184,445.83,UPI,Failed,2025-02-20
6789,2021,121,302.73,Wallet,Failed,2025-02-16
6790,655,1609,199.3,Card,Success,2025-02-08
6791,6346,2000,250.94,UPI,Success,2025-01-26
6792,9780,1245,124.93,Wallet,Failed,2025-01-28
6793,740,1493,62.39,Cash,Success,2025-01-27
6794,9509,41,280.43,Card,Success,2025-02-18
6795,7665,892,149.15,Card,Success,2025-02-16
6796,8035,1022,76.66,Card,Success,2025-01-30
6797,3312,569,281.85,Card,Pending,2025-01-21
6798,5553,977,376.06,Wallet,Pending,2025-03-01
6799,8519,1358,31.09,Wallet,Pending,2025-02-24
6800,2281,880,31.42,Wallet,Failed,2025-01-19
6801,7736,1708,156.24,Cash,Failed,2025-02-02
6802,8216,473,324.3,Wallet,Success,2025-02-01
6803,1562,307,167.49,UPI,Success,2025-02-25
6804,2322,1537,244.82,Wallet,Failed,2025-02-14
6805,814,1045,87.27,Card,Pending,2025-01-27
6806,2139,1056,236.35,Wallet,Pending,2025-02-13
6807,642,1619,221.19,UPI,Pending,2025-01-16
6808,6129,1746,281.96,Wallet,Failed,2025-01-16
6809,4551,1366,447.46,Card,Success,2025-01-11
6810,850,32,42.28,Cash,Success,2025-01-16
6811,3408,837,268.56,Wallet,Success,2025-01-07
6812,1611,1648,308.44,Cash,Success,2025-01-15
6813,5099,903,215.61,Wallet,Pending,2025-02-07
6814,2336,360,70.96,Wallet,Failed,2025-02-10
6815,1348,1138,334.46,UPI,Pending,2025-01-11
6816,7878,308,447.24,Cash,Pending,2025-02-26
6817,6789,1777,429.17,Wallet,Pending,2025-01-08
6818,5009,873,249.39,UPI,Failed,2025-02-18
6819,3343,192,406.29,Card,Success,2025-02-14
6820,1791,1082,286,Wallet,Failed,2025-01-11
6821,1814,1819,71.2,Card,Success,2025-02-08
6822,3852,930,207.19,Wallet,Failed,2025-02-18
6823,2330,1100,229.32,Card,Failed,2025-02-17
6824,6913,1164,133.93,UPI,Pending,2025-01-08
6825,5351,1463,416.21,UPI,Pending,2025-02-24
6826,6399,1588,300.21,Wallet,Failed,2025-01-13
6827,2865,133,53.02,Cash,Failed,2025-01-04
6828,4181,261,159.26,Wallet,Success,2025-01-04
6829,207,1868,494.97,UPI,Success,2025-01-27
6830,4609,1943,435.51,Card,Success,2025-03-03
6831,8769,1336,119.61,Cash,Success,2025-02-16
6832,2850,1530,125.08,UPI,Failed,2025-02-08
6833,1257,795,37.63,Card,Success,2025-01-18
6834,3808,700,385.15,Wallet,Success,2025-02-28
6835,5981,525,416.11,Wallet,Failed,2025-02-10
6836,4480,497,447.19,Cash,Pending,2025-01-06
6837,6522,1340,389.55,UPI,Pending,2025-02-09
6838,4027,177,270.98,Wallet,Pending,2025-01-18
6839,5818,795,109.14,Wallet,Success,2025-02-14
6840,6422,1928,238.78,Wallet,Success,2025-02-07
6841,820,929,399.75,Card,Success,2025-02-24
6842,3456,1228,267.25,Cash,Success,2025-01-28
6843,998,389,100.24,UPI,Success,2025-01-05
6844,6695,1226,405.83,UPI,Success,2025-01-21
6845,2563,1674,133.41,Cash,Failed,2025-01-26
6846,747,1963,377.21,Wallet,Failed,2025-01-18
6847,576,1404,444.38,Card,Pending,2025-02-09
6848,155,879,357.27,Wallet,Failed,2025-01-12
6849,4016,1053,482.91,Cash,Failed,2025-01-10
6850,7329,264,308.57,Wallet,Failed,2025-02-05
6851,6951,1031,57.32,Wallet,Failed,2025-02-15
6852,3505,1300,469,UPI,Pending,2025-02-16
6853,8109,1934,277.99,Wallet,Success,2025-02-03
6854,14,1356,391.58,Card,Failed,2025-02-07
6855,5291,690,202.73,Card,Success,2025-02-15
6856,8386,1180,375.53,Card,Pending,2025-02-07
6857,6783,1928,128.68,UPI,Success,2025-02-20
6858,4268,222,472.38,UPI,Pending,2025-02-27
6859,5827,281,211.16,Cash,Failed,2025-01-31
